Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Door Configuration (product.metafields.custom.door_configuration),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Door application (product.metafields.shopify.door-application),Door glass finish (product.metafields.shopify.door-glass-finish),Door material (product.metafields.shopify.door-material),Door suitable location (product.metafields.shopify.door-suitable-location),Door surface finish (product.metafields.shopify.door-surface-finish),Style (product.metafields.shopify.style),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
m5p,Pre-Hung Wood Front Door | M5P | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,"Double Door 65 1/4"" x 81"" x 5 1/4""",,,Lefthand,,,,,M5P32X32X80LH-DW,0.0,shopify,1,deny,manual,4360.00,4360.00,true,true,,,,,,,,,,Pre-Hung Wood Front Door | M5P | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,M5P,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
brookside-single-door,Pre-Hung Wood Front Door | Single With Sidelights | BGW Doors,"<div class=""product-description"" style=""line-height: 1.7;"">
<!-- Description -->
<p style=""font-size: 16px;"">Add rustic charm to your home with this premium exterior door, designed as a welcoming exterior front door. Crafted as a mahogany wood entry door with clear glass panels, it forms a front door with glass that allows natural light to brighten your entryway while maintaining privacy.</p>
<p style=""font-size: 16px;"">Available as a single door or double door, this pre-hung exterior door supports simple installation and long-lasting performance. Its solid wood construction ensures a reliable front door for home upgrades while adding natural warmth and character.</p>
<p style=""font-size: 16px;"">This premium exterior door blends elegance and durability. Whether installed as a single door or double door, it enhances curb appeal and provides a welcoming exterior front door.</p>
<hr style=""margin: 24px 0;"">
<!-- Back Link -->
<p style=""font-size: 16px;""><strong>Browse exterior wood doors:</strong> <a href=""https://bgwdoors.com/collections/wood-doors"">https://bgwdoors.com/collections/wood-doors</a></p>
<hr style=""margin: 24px 0;"">
<!-- Instruction Manual -->
<h3 style=""font-size: 18px;""><strong>Check The Instruction Manual: <a href=""https://cdn.shopify.com/s/files/1/0053/1202/0573/files/Double_Door_assembly_instructions.pdf?v=1678948108"" style=""color: #840eeb;"" target=""_blank""> Click Here </a> </strong></h3>
</div>",BGW Doors,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors > Doors With Sidelights,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",true,Size,"1 Door 2 12"" Sidelights (60x80)",,Inswing (Door Opens Into the House),Righthand,,Shelf,Shelf,,MHAB12X36X12X80RH-DW,0.0,shopify,4,deny,manual,4754.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-brookside-single-door-two-sidelights-front-view.webp?v=1783374986,1,"Front entry door with two sidelights and decorative glass panels, classic exterior front view",false,Pre-Hung Wood Front Door | Single With Sidelights | BGW Doors,"Brookside mahogany exterior door with Walnut finish, hand-crafted glass panels, and timeless Craftsman style. Durable, versatile & prehung. Single door with sidelights configuration. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available ",4634,,,BROOKSIDE,new,,wood,high,stable,pre-hung-sidelight,in-stock,"Double Door
Single Door with Sidelights
Single Door",,,brown,external,,wood-6,front,,,,,,,,lb,,,active
brookside-single-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,"1 Door 2 12"" Sidelights (60x80)",,,Lefthand,,,Shelf,,MHAB12X36X12X80LH-DW,0.0,shopify,1,deny,manual,4754.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-brookside-single-front-door-front-view.webp?v=1783374986,2,"Single front entry door with decorative glass panel and classic design, straight-on view",,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,BROOKSIDE,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
brookside-single-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,"1 Door 2 18"" Sidelights (72x80)",,,Righthand,,,Shelf,,MHAB18X36X18X80RH-DW,0.0,shopify,0,deny,manual,4950.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-brookside-double-front-door-front-view.webp?v=1783374986,3,"Double front entry door with decorative glass panels and classic styling, straight-on exterior view",,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,BROOKSIDE,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
brookside-single-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,"1 Door 2 18"" Sidelights (72x80)",,,Lefthand,,,Shelf,,MHAB18X36X18X80LH-DW,0.0,shopify,0,deny,manual,4950.00,,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,BROOKSIDE,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
brookside-single-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Double Door 30x80 (60x80),,,Righthand,,,Shelf,,MHAB30X30X80RH-DW,0.0,shopify,0,deny,manual,4540.00,,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,BROOKSIDE,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
brookside-single-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Double Door 30x80 (60x80),,,Lefthand,,,Shelf,,MHAB30X30X80LH-DW,0.0,shopify,0,deny,manual,4290.00,,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,BROOKSIDE,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
brookside-single-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Double Door 36x80 (72x80),,,Righthand,,,Shelf,,MHAB36X36X80RH-DW,0.0,shopify,4,deny,manual,4870.00,,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,BROOKSIDE,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
brookside-single-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Double Door 36x80 (72x80),,,Lefthand,,,Shelf,,MHAB36X36X80LH-DW,0.0,shopify,2,deny,manual,4870.00,,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,BROOKSIDE,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
brookside-single-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Single Door 36x80 (36x80),,,Righthand,,,Shelf,,MHAB36X80RH-DW,0.0,shopify,4,deny,manual,3115.00,,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,BROOKSIDE,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
brookside-single-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Single Door 36x80 (36x80),,,Lefthand,,,Shelf,,MHAB36X80LH-DW,0.0,shopify,2,deny,manual,3115.00,,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,BROOKSIDE,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
folding-door,Bi-Fold Aluminum Patio Door | Interior Exterior | BGW Doors,"<h2 data-start=""124"" data-end=""145"">About This Product</h2>
<p data-start=""147"" data-end=""790"">Transform your patio into a stunning, functional, and inviting living space with the <strong data-start=""232"" data-end=""287"">BGW Doors Thermal Break Aluminum Folding Glass Door</strong>. Designed with modern architecture in mind, this folding glass door creates a seamless transition between your indoor and outdoor areas while maximizing natural light and usable space. Built with durable, powder-coated aluminum and energy-efficient insulated glass, BGW Doors folding systems deliver long-lasting performance, smooth operation, and everyday comfort. Whether you’re upgrading your home or opening up your patio, this door offers the perfect balance of style, strength, and functionality.</p>
<hr data-start=""792"" data-end=""795"">
<h2 data-start=""797"" data-end=""810"">Highlights</h2>
<ul data-start=""812"" data-end=""1448"">
<li data-start=""812"" data-end=""875"">
<p data-start=""814"" data-end=""875"">Thermal-break aluminum frame for improved energy efficiency</p>
</li>
<li data-start=""876"" data-end=""922"">
<p data-start=""878"" data-end=""922"">Dual tempered, double-pane insulated glass</p>
</li>
<li data-start=""923"" data-end=""979"">
<p data-start=""925"" data-end=""979"">Argon-filled gas for superior insulation performance</p>
</li>
<li data-start=""980"" data-end=""1042"">
<p data-start=""982"" data-end=""1042"">Bottom-hung rolling system for smooth and stable operation</p>
</li>
<li data-start=""1043"" data-end=""1081"">
<p data-start=""1045"" data-end=""1081"">Low-profile 75-series track system</p>
</li>
<li data-start=""1082"" data-end=""1131"">
<p data-start=""1084"" data-end=""1131"">Multi-point locking system for added security</p>
</li>
<li data-start=""1132"" data-end=""1180"">
<p data-start=""1134"" data-end=""1180"">Matching color hardware and handles included</p>
</li>
<li data-start=""1181"" data-end=""1245"">
<p data-start=""1183"" data-end=""1245"">Powder-coated aluminum for scratch resistance and durability</p>
</li>
<li data-start=""1246"" data-end=""1300"">
<p data-start=""1248"" data-end=""1300"">Moisture-resistant and rust-resistant construction</p>
</li>
<li data-start=""1301"" data-end=""1321"">
<p data-start=""1303"" data-end=""1321"">Easy maintenance</p>
</li>
<li data-start=""1322"" data-end=""1386"">
<p data-start=""1324"" data-end=""1386"">Brings in more natural light and expands usable living space</p>
</li>
<li data-start=""1387"" data-end=""1448"">
<p data-start=""1389"" data-end=""1448"">All necessary hardware included for complete installation</p>
</li>
</ul>",BGW Doors,Home & Garden > Doors > Patio Doors > Folding Doors,Folding Door,"BGW Doors, aluminum, entry door, exterior door, pre-hung",true,Color,Black,,Size,"8'-0"" Wide x 6'-8"" High",,Style,Righthand Opening,,'46144850067702,0.0,shopify,4,deny,manual,6000.00,6000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-folding-door-open-view.webp?v=1783371386,1,Exterior folding door fully open showing wide entry opening and panel configuration,false,Bi-Fold Aluminum Patio Door | Interior Exterior | BGW Doors,"Modern bi-fold aluminum folding patio French door with thermal-break frame and insulated glass. Durable, energy-efficient design for indoor-outdoor living. Aluminum bi-fold folding patio door for residential interiors and exteriors. Nationwide freight shipping in 5 to 8 business days. Factory-direct pricing from BGW Do",4634,,,FOLDING,new,,aluminum,medium,stable,folding,in-stock,,,,black,,,aluminum,,,,,,,,,lb,,,active
folding-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Black,,,"8'-0"" Wide x 6'-8"" High",,,Lefthand Opening,,'46144850100470,0.0,shopify,4,deny,manual,6000.00,6000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-folding-door-closed-view.webp?v=1783371386,2,Exterior folding door closed showing full panel design and front view,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,FOLDING,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
folding-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Black,,,"10'-0"" Wide x 6'-8"" High",,,Righthand Opening,,'46144850133238,0.0,shopify,5,deny,manual,7000.00,7000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-folding-door-open-view-3.webp?v=1783371386,3,Exterior folding door open showing extended panel layout and wide opening,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,FOLDING,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
folding-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Black,,,"10'-0"" Wide x 6'-8"" High",,,Lefthand Opening,,'46144850166006,0.0,shopify,4,deny,manual,7000.00,7000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0053/1202/0573/files/bgw-folding-door-open-view-2.webp?v=1783371386,4,Folding door partially open showing multi-panel configuration and entry space,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,FOLDING,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
folding-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Black,,,"12'-0"" Wide x 6'-8"" High",,,Righthand Opening,,'46144850198774,0.0,shopify,5,deny,manual,8000.00,8000.00,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,FOLDING,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
folding-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Black,,,"12'-0"" Wide x 6'-8"" High",,,Lefthand Opening,,'46144850231542,0.0,shopify,5,deny,manual,8000.00,8000.00,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,FOLDING,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
folding-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Black,,,"16'-0"" Wide x 6'-8"" High",,,Righthand Opening,,'46144850264310,0.0,shopify,4,deny,manual,9000.00,9000.00,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,FOLDING,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
folding-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Black,,,"16'-0"" Wide x 6'-8"" High",,,Lefthand Opening,,'46144850297078,0.0,shopify,5,deny,manual,9000.00,9000.00,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,FOLDING,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
folding-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Black,,,"8'-0"" Wide x 8'-0"" High",,,Righthand Opening,,'46144850329846,0.0,shopify,5,deny,manual,6000.00,6000.00,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,FOLDING,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
folding-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Black,,,"8'-0"" Wide x 8'-0"" High",,,Lefthand Opening,,'46144850362614,0.0,shopify,4,deny,manual,6000.00,6000.00,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,FOLDING,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
folding-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Black,,,"10'-0"" Wide x 8'-0"" High",,,Righthand Opening,,'46144850395382,0.0,shopify,5,deny,manual,7000.00,7000.00,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,FOLDING,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
folding-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Black,,,"10'-0"" Wide x 8'-0"" High",,,Lefthand Opening,,'46144850428150,0.0,shopify,4,deny,manual,7000.00,7000.00,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,FOLDING,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
folding-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Black,,,"12'-0"" Wide x 8'-0"" High",,,Righthand Opening,,'46144850460918,0.0,shopify,4,deny,manual,8000.00,8000.00,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,FOLDING,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
folding-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Black,,,"12'-0"" Wide x 8'-0"" High",,,Lefthand Opening,,'46144850493686,0.0,shopify,4,deny,manual,9000.00,9000.00,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,FOLDING,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
folding-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Black,,,"16'-0"" Wide x 8'-0"" High",,,Righthand Opening,,'46144850526454,0.0,shopify,3,deny,manual,10000.00,10000.00,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,FOLDING,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
folding-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,Black,,,"16'-0"" Wide x 8'-0"" High",,,Lefthand Opening,,'46144850559222,0.0,shopify,6,deny,manual,10000.00,10000.00,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,FOLDING,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
folding-door,Pre-Hung Wood Front Door | Single | BGW Doors,,,Home & Garden > Doors > Exterior Entry Doors > Wood Front Doors,Front Door,"BGW Doors, entry door, exterior door, pre-hung, wood",,,White,,,"8'-0"" Wide x 6'-8"" High",,,Righthand Opening,,'46144850591990,0.0,shopify,4,deny,manual,6000.00,6000.00,true,true,,,,,,,,,,Pre-Hung Wood Front Door | Single | BGW Doors,"Factory-direct pre-hung wood exterior entry door from BGW Doors. Includes pre-hung frame, hinges, and threshold. Nationwide freight shipping in 5 to 8 business days. Professional installation available in Los Angeles and Ontario, California. Over 30 years in business. Premium in-stock warehouse inventory.",4634,,,FOLDING,new,,wood,high,stable,pre-hung,in-stock,,,,,,,,,,,,,,,,lb,,,
